id,label,lines_of_code_added_sum,lcc_wt_mu_inter_commit_time,lines_of_code_added_avg,lcc_std_spatial_inter,ego_lines_of_code_removed_sum,s_wt_n_com_code,s_wt_sum_joint_commit,nbc_wt_std_inter_commit_time,nbc_wt_mu_inter_commit_time,lcc_wt_mean_joint_commit,lcc_wt_hm_diff_first_commit_time,nbc_wt_hm_diff_first_commit_time,lcc_diff_90_10_spatial,s_wt_hsum_diff_last_commit_time,neigh_lines_of_code_removed_mean,tenure_committer,avg_hv_committer,ego_total_num_committs,triangle,lcc_mean_spatial_inter,s_diff_90_10_temporal,neigh_lines_of_code_added_avg,lcc_wt_hsum_diff_first_commit_time,neigh_lines_of_code_removed_sum,neigh_lines_of_code_added_sum,nbc_wt_hsum_diff_last_commit_time,lines_of_code_removed_mean,nbc_wt_hsum_diff_first_commit_time,s_median_spatial_inter,s_mean_spatial_inter,ego_lines_of_code_removed_mean,nbc_wt_n_com_code,nbc_diff_90_10_spatial,nbc_wt_sum_joint_commit,lcc_wt_sum_joint_commit,nbc_median_spatial_inter,s_wt_mean_joint_commit,s_wt_hm_diff_last_commit_time,ego_lines_of_code_added_avg,nbc_diff_90_10_temporal,nbc_wt_hm_diff_last_commit_time,nbc_wt_mean_joint_commit,s_wt_mu_inter_commit_time,lcc_wt_n_com_code,ego_lines_of_code_added_sum,neigh_total_num_committs,lines_of_code_removed_sum,kshell_index,s_std_spatial_inter,avg_cc_committer,s_wt_hm_diff_first_commit_time,lcc_wt_hm_diff_last_commit_time,s_diff_90_10_spatial,avg_mi_committer,nbc_std_spatial_inter,lcc_wt_std_inter_commit_time,s_wt_std_inter_commit_time,nbc_mean_spatial_inter,total_num_committs,s_wt_hsum_diff_first_commit_time,lcc_median_spatial_inter,lcc_wt_hsum_diff_last_commit_time
0,Tom_Cammann,30.0,0.0,30.0,0.0,1975.5,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138219698291,3944.0,0.0,258.984708724,186.0,0.0,0.0,0.0,13.5714285714,0.0,3944.0,5035.0,0.0,7.0,0.0,13.0,11.3333333333,1975.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0276439396581,21.7857142857,0.0,0.0,0.0,0.0,0.0,2532.5,371.0,7.0,1,4.03870166156,16.0,0.0276439396581,0.0,26.68,64.293769047,0.0,0.0,0.0,0.0,1.0,0.138219698291,0.0,0.0
1,Mohammed_Naser,93.0,0.00673861880252,4.65,0.00872758862484,1273.28,41.0,10990.0,6.86289610353E42,2.33665308371E32,0.0657769195901,1.29609457646E-4,0.0021499668215,0.0287884970118,3.97750103487,1324.625,2.02381944444,1190.51852371,155.32,170.0,0.0256557096423,575.445125,15.1597641351,1.73877987364E-6,1324.625,1947.83333333,0.00995355009954,41.0,0.00464499004645,105.5,152.065902965,1273.28,0.00470520885718,0.00777704047777,0.0188059042238,6.3337975296E-5,0.00207500747087,136.58721174,0.500465507673,14.7393735697,1.16846659506E22,0.00100862641009,0.00696991478079,92.2937959766,0.0402895410239,1873.64,160.958333333,41.0,17,50.9429410078,43.25,0.854671326895,8.85059624114E-5,353.656626235,48.2644152604,7.03523555129E21,2.09114480922E-4,4.27777154199,0.00731917717319,20.0,29.0159676797,0.0359378396563,3.12666081463E-5
2,DuYaHong,12.0,0.0,6.0,0.0,256.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345447398612,507.0,0.0,523.924484871,21.0,0.0,0.0,0.0,20.1,0.0,507.0,804.0,0.0,5.0,0.0,7.0,9.83333333333,256.0,0.0,0.0,0.0,0.0,0.0,3.5,0.00431809248265,13.05,0.0,0.0,0.0,0.0,0.0,408.0,40.0,5.0,1,4.27200187266,25.5,0.0144182029813,0.0,23.05,55.6994685062,0.0,0.0,0.0,0.0,2.0,0.11534562385,0.0,0.0
3,Sahid_Orentino_Ferdjaoui,2300.0,0.0103715859446,17.037037037,0.00612862113301,853.566037736,104.0,105464.0,8.11329191365E40,1.56989547574E29,0.0448580743655,9.64651167318E-5,0.0182614465826,0.0231514853942,79.6297598685,847.307692308,53.0955902778,2114.54856137,107.641509434,540.0,0.0207146827601,2238.85010645,15.200218384,6.31830239308E-6,847.307692308,1269.78846154,0.0418845388188,1179.0,0.0354611811546,366.5,439.06194048,853.566037736,0.0183726930043,0.0129794293298,0.025734171931,1.01413066296E-4,0.00722842536762,299.884608479,2.08019447514,15.2348753397,6.95410379018E23,0.0172793629728,0.0245889020642,300.724071019,0.0267517487078,1289.22641509,107.115384615,1179.0,22,111.736548549,92.4326923077,2.27923051308,7.08089269221E-5,1020.83680182,48.6226218673,4.62963406162E26,0.0031317558878,105.235063166,0.0136872373369,135.0,255.389764129,0.0322720986597,5.27597770937E-5
4,Rakesh_H_S,16.0,0.0,8.0,0.0,32.0,2.0,5.0,4.93900174475E-4,0.00145169189505,0.0441898811637,9.30952992299E-5,5.30856005309E-5,0.117991723728,0.0429476685311,48.0,0.0,422.007724686,18.3333333333,1.0,0.107603639248,2.75947429516E-12,18.4424242424,5.29217272421E-8,48.0,378.5,0.0,0.0,2.38885202389E-4,23.0,32.6666666667,32.0,0.0,0.0,0.0,8.21007007352E-7,0.0,5.0,0.0429476685311,14.9616161616,0.0,0.0,0.0,0.0,0.0294117647059,257.666666667,26.5,0.0,2,0.0,30.0,0.0119305857427,1.00321324139E-4,75.5,42.4316211912,8.21143720764E-4,0.0,0.0,0.0,2.0,0.0119305857427,0.159144814618,1.6441909856E-6
5,Kun_Huang,3.0,0.0,1.5,0.0,1600.66666667,2.0,20.0,3.57594842406E-4,1.50435361352E-4,0.132808647054,1.04344301179E-4,0.0,0.0335326881407,0.0326804661934,2399.5,0.360520833333,484.057958175,279.333333333,1.0,0.0282220185449,0.0,8.73145480225,1.51386391163E-6,2399.5,4333.5,0.0,3.0,0.0,5.5,6.5,1600.66666667,3.54110773552E-5,0.0,0.0,6.29741372154E-5,0.0,7.0,0.00972507330956,6.32096986816,9.31763696981E-5,0.0,0.0,0.0,0.0923935485997,2890.0,418.0,3.0,2,0.166666666667,28.5,0.0120159214484,4.87013701026E-5,16.95,54.8749964525,0.0,0.0,0.0,0.0,2.0,0.041840465135,0.0415971092038,2.03709850352E-5
6,Abhishek_Kekane,43.0,0.0,21.5,0.0,42.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345868892312,83.0,0.0,261.731957392,29.5,0.0,0.0,2.75947429516E-12,7.40350877193,0.0,83.0,422.0,0.0,1.0,0.0,4.0,5.66666666667,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00345868892312,14.451754386,0.0,0.0,0.0,0.0,0.0,232.5,57.0,1.0,1,0.0,19.0,0.00345868892312,0.0,12.8,55.0840060974,0.0,0.0,0.0,0.0,2.0,0.00345868892312,0.0,0.0
7,Oleg_Bondarev,27.0,0.0,13.5,0.0,1504.6,4.0,15.0,2.03672200667E21,7.08145902829E10,0.0548966240368,1.11073256567E-4,0.0,0.0602521790756,0.0631449273627,1879.75,0.0,2637.56876404,207.0,6.0,0.0541273044686,4.47726851852,12.7095446021,3.74257426554E-7,1879.75,3232.75,0.0,4.0,0.00278699402787,27.0,33.0,1504.6,2.34090376888E-4,0.0,0.00318965436472,6.55687448024E-6,0.0,9.0,0.036403355407,12.8676356817,1.92778648716E8,0.0,0.00113491063174,1.49242283951,0.0541325248286,2591.6,258.25,4.0,4,0.0,165.0,0.0356481299346,1.24505837735E-4,77.4,8.8933703462,2.62782205534E10,0.0,0.0,0.0,2.0,0.0608792509454,0.0823279484904,1.22592393279E-5
8,Yunhong_Jiang,273.0,0.00102896137672,8.27272727273,0.00289349850219,1090.84375,51.0,1398.0,7.37447836818E36,2.37290907827E27,0.0453616442972,1.15084182996E-4,0.00445919044459,0.0268770230838,422.14963116,1118.16129032,24.3103587963,695.876292093,132.25,280.0,0.0234785414611,444.186397068,13.8459498508,8.36748179611E-7,1118.16129032,1666.80645161,0.0393629727936,244.0,0.0397611147976,169.0,180.975180375,1090.84375,0.00385831099802,0.00431320504313,0.0495484370791,1.48055629194E-5,0.00682407259676,105.710606061,6.58226548858,13.6717866452,2.18522744306E25,0.00719309887193,0.0155635575796,104.710208758,0.0348876744251,1623.25,135.451612903,244.0,22,20.397150025,44.2580645161,0.91069248071,1.48094889341E-4,436.0945671,50.741894201,1.43784527469E29,2.08889500565E-4,24.130189874,0.0093098871931,33.0,5.54795255276,0.039283400308,6.69963383057E-5
9,Xing_Yang,151.0,0.0,25.1666666667,0.0,668.333333333,5.0,14.0,3.49785521653E27,1.8400430398E29,0.0309500897322,1.0641143952E-4,0.00289316522893,0.0275891070565,0.288129134966,795.8,304.916331019,1381.69764919,144.833333333,7.0,0.0242761842526,0.0,17.8632118272,1.19692969677E-7,795.8,1428.8,0.0111479761115,31.0,0.0122627737226,22.0,29.6666666667,668.333333333,4.33977875097E-4,2.9197080292E-4,0.00702878081167,1.0853382792E-6,0.0,11.0,0.284403372634,19.0804543005,1.43091485991000013E18,0.00541473125415,0.0015028573874,0.0,0.0230803591231,1215.83333333,172.6,31.0,4,0.0,59.5,0.284735310614,9.49842725577E-5,69.2,25.2061756804,3.65151483482E19,0.0,0.0,1.99071001991E-5,6.0,0.288793010924,0.0401467800608,3.09259803634E-6
10,Facundo_Farias,2.0,0.0,2.0,0.0,625.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114684516037,1249.0,0.0,8946.72795585,84.5,0.0,0.0,0.0,7.13095238095,0.0,1249.0,1198.0,0.0,1.0,0.0,5.0,6.0,625.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0114684516037,4.56547619047,0.0,0.0,0.0,0.0,0.0,600.0,168.0,1.0,1,0.0,436.0,0.0201666173394,0.0,15.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0201666173394,0.0,0.0
11,Salvatore_Orlando,119.0,8.77802765139E-4,9.91666666667,0.00407654001579,1004.375,17.0,124.0,1.20649309157E39,3.75051177193E25,0.0322270343955,1.10162054728E-4,5.30856005309E-5,0.0336650270438,1.7262390184,1068.46666667,5.21679398148,1411.45780734,147.3125,60.0,0.0298491984357,154.577696759,16.7326217478,3.41058606551E-7,1068.46666667,1613.0,0.0036098208361,43.0,0.00395487723955,117.5,141.527777778,1004.375,0.00194208097055,2.9197080292E-4,0.00451470482136,4.44712225777E-6,0.0,39.4166666667,0.604881052821,16.3066245552,2.68062877684E22,1.32714001327E-4,0.00326824147373,23.5101140873,0.0243719694835,1519.625,156.333333333,43.0,14,20.5516974992,84.5,0.378213113431,1.09146006358E-4,329.258333333,45.3688029733,3.37480572718E20,0.0,0.0,7.96284007963E-5,12.0,0.926264141851,0.0424893996661,1.05253115238E-5
12,Mike_Bayer,37.0,0.0,7.4,0.0,267.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649340888936,534.0,108.897326389,2161.00894837,60.5,0.0,0.0,0.0,4.78448275862,0.0,534.0,555.0,0.0,0.0,0.0,6.0,5.0,267.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0649340888936,6.09224137931,0.0,0.0,0.0,0.0,0.0,296.0,116.0,0.0,1,0.0,36.0,0.0649340888936,0.0,12.3,13.288384615,0.0,0.0,0.0,0.0,5.0,0.0649340888936,0.0,0.0
13,liu_sheng,295.0,0.0535451165625,7.97297297297,0.00199464758921,1135.43478261,33.0,877.0,1.11827682708E46,1.7493218926E24,0.0667443509683,1.41825801846E-4,0.00732581287326,0.0369701141768,14.5410225045,1183.5,28.1394560185,2253.26400256,169.52173913,152.0,0.0328864836436,2039.73487035,13.7389957096,1.10103190887E-6,1183.5,1965.77272727,3.98142003981E-4,78.0,0.0109621765096,155.5,180.313142174,1135.43478261,0.00493449568946,5.83941605839E-4,0.0159902939321,2.60513144096E-5,0.00367910220505,106.330286738,5.54467681846,13.4882990689,2.08765974821E22,8.49369608494E-4,0.00659615217047,475.000814022,0.0385094818557,1893.13043478,175.545454545,78.0,18,14.1238248746,130.428571429,5.14640824822,1.36812003298E-4,425.509802867,30.5602725904,9.72349200697E21,0.00492461918055,70.3303088225,7.69741207697E-4,37.0,13.1933703397,0.052856866905,3.02042875763E-5
14,pkholkin,62.0,0.0203207503736,8.85714285714,0.022857521304,2033.6,4.0,1420.0,2.54640663126E-5,0.0,0.193095520065,1.83877460628E-4,0.0,0.0510439239308,13.2315340194,2533.5,62.7259953704,11096.4426623,159.0,4.0,0.046262357667,193.305059028,31.1838211144,4.01585108764E-6,2533.5,3199.25,0.0,34.0,0.0,29.0,37.0833333333,2033.6,1.25989364212E-4,0.0,0.0,1.9320813486E-4,0.0,60.0,0.470507055849,26.7184854629,0.0,0.0,0.0,23.9435274096,0.02799007817,2571.8,197.0,34.0,4,14.9172113173,507.2,0.228593933401,2.54708413835E-4,85.6,0.0,0.0,4.56309348618E-13,3.99680288865E-15,0.0,7.0,4.50914866006,0.0678415857702,2.46418563543E-4
15,Jay_Pipes,1305.0,0.00897447895862,38.3823529412,0.00523700233143,854.93442623,97.0,13732.0,8.44299105333E46,6.59470562876E31,0.039029971233,8.00587974538E-5,0.0132183145322,0.0193337110586,102.14581147,845.933333333,25.876724537,1496.05864619,109.459016393,677.0,0.0174339321249,2509.97329486,16.1050080098,9.69262279991E-7,845.933333333,1265.81666667,0.0464764432648,1395.0,0.042495023225,352.5,494.366375005,854.93442623,0.0198809211159,0.0368414067684,0.0824893278721,2.84647424498E-5,0.0595147643263,321.372897907,2.14600209215,16.4702103858,1.45976692499E29,0.00522893165229,0.0432664956572,555.628921544,0.0225086860344,1266.45901639,110.716666667,1395.0,22,191.501462193,77.1475409836,1.58614529307,7.5577795374E-5,1128.38459511,50.0537922034,3.68188093182E28,0.00278721558884,102.137354209,0.037699623977,34.0,19.7780274824,0.0243610284913,2.70935874007E-5
16,Marcos_Lobo,299.0,0.0,23.0,0.0043211821635,5514.16666667,19.0,443.0,4.42886988333E39,3.13652512401E28,0.0457214368159,1.82071931461E-4,0.0,0.03581375278,10.7105986368,5823.52941176,0.0,745.842217972,138.722222222,71.0,0.0320062360085,5.95519675926,13.1324866645,1.10780673546E-6,5823.52941176,1692.05882353,0.0181552753816,255.0,0.0216323822163,134.0,192.772222222,5514.16666667,0.0026454588369,1.32714001327E-4,0.0236908214604,1.29845870227E-5,0.00250294944228,60.25,4.74428796867,13.6806818498,9.81869652641E22,0.00875912408759,0.0206608464115,0.85074239418,0.020561408093,1614.66666667,146.117647059,255.0,13,29.5830803272,27.25,5.09417260796,1.43432626745E-4,444.64077381,56.6988139564,2.51493478383E31,0.0,1.11022302463E-16,4.24684804247E-4,13.0,13.9438336564,0.0457242508375,2.57135823982E-5
17,Jay_S._Bryant,288.0,0.00532925463309,16.9411764706,0.00650270478582,1205.71428571,14.0,149.0,2.93747176653E39,3.20373973626E27,0.0488529495542,1.27164436085E-4,0.00254810882548,0.0447978453579,6.20031549319,1296.38461538,197.186759259,321.106698392,163.928571429,52.0,0.0401524011382,414.335054563,11.670352241,7.44739607756E-7,1296.38461538,2258.23076923,0.0116257465163,27.0,0.0109090909091,112.5,151.869047619,1205.71428571,0.00174227507975,0.0,0.00273648282958,1.12745128301E-5,4.27869085438E-5,37.4285714286,1.95177119611,12.0468396859,1.5692372648E15,0.00217650962177,0.002644107558,68.7599211861,0.0305454430429,2117.5,175.230769231,27.0,10,22.3625879119,19.6666666667,1.82969246819,1.42522874768E-4,351.157142857,57.5067653219,9.59368660772E15,3.01894668322E-13,10.5451617729,0.0,17.0,5.47806428672,0.0545310600277,1.81380546278E-5
18,Belmiro_Moreira,2.0,0.0,2.0,0.0,4.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075104409472,7.0,0.0,393.029689088,2.0,0.0,0.0,2.75947429516E-12,9.66666666667,0.0,7.0,29.0,0.0,2.0,0.0,5.0,4.33333333333,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0075104409472,5.83333333334,0.0,0.0,0.0,0.0,0.0,15.5,3.0,2.0,1,0.0,9.0,0.0075104409472,0.0,10.6,31.7303834456,0.0,0.0,0.0,0.0,1.0,0.0075104409472,0.0,0.0
19,Michael_Wilson,112.0,0.0103040159612,3.86206896552,0.00310192739992,1198.66666667,24.0,1412.0,3.48565410367E42,6.83409138845E34,0.0481877143589,2.47445482539E-4,0.0156867949569,0.0253058429101,2.85713015964,1264.82352941,16.8724305556,2248.90237008,131.5,69.0,0.0230511730044,379.881958333,14.2502360104,3.80775009639E-6,1264.82352941,1797.52941176,0.0199336429993,74.0,0.0168546781685,103.0,114.948723257,1198.66666667,0.00308538494672,0.00127405441274,0.00396441420061,2.11963156575E-5,1.99253633047E-4,78.1848861284,0.414439809673,13.6731156191,9.80442122035E28,0.0163238221632,0.00347737527748,86.7689184736,0.0275757446933,1703.88888889,137.529411765,74.0,14,17.2422946991,113.173913043,14.8127244563,7.89534807071E-5,262.007536232,31.4029308796,5.91841213616E20,0.00431596220609,32.3174030534,9.82083609821E-4,29.0,559.228136855,0.0396662183804,2.39485657948E-5
20,Sylvain_Bauza,814.0,0.0288003588928,18.5,0.00886366152096,3148.35897436,75.0,4350.0,3.23756807886E44,3.31993217997E30,0.0500620310766,1.61825884095E-4,0.0072196416722,0.023224502391,76.1396923448,3200.89473684,2.19621527778,1414.19365894,138.58974359,367.0,0.0205694486714,2239.74187328,14.7188842525,3.36484079651E-6,3200.89473684,1555.44736842,0.0608626410086,1152.0,0.0368414067684,184.5,278.47310777,3148.35897436,0.00769201183458,0.00513603185136,0.0123672511487,3.05176964913E-5,0.013221077312,170.707170863,4.01068732746,14.8158359383,1.79563077168E23,0.0251625746516,0.00590227266477,457.160890767,0.0360530587343,1536.43589744,141.078947368,1152.0,22,48.3486226364,86.3863636364,3.10617271632,1.20382828143E-4,649.139271096,48.0651392139,3.23946346655E24,0.0169641529694,143.057702483,0.00439946914399,44.0,194.1080315,0.0307820904722,5.31005146004E-5
21,melanie_witt,720.0,0.0173992038869,12.4137931034,0.00511175053717,1008.33333333,91.0,19922.0,2.29915159942E44,1.27925046965E28,0.0471408581434,1.38531612154E-4,0.00278699402787,0.0212915659855,12.9310101034,1019.4893617,153.919456019,1309.86435439,125.1875,486.0,0.0188740830898,2037.25515747,16.2719009195,2.49314438123E-6,1019.4893617,1498.42553191,0.0259588586596,484.0,0.0122627737226,299.0,346.118747794,1008.33333333,0.0072596022313,0.00481751824818,0.0432767958979,4.87307136032E-5,0.00190671131702,249.444999655,1.1617973096,16.1915236733,7.74135427447E21,0.0239150630392,0.0124664644505,417.189367531,0.0306494908553,1482.20833333,126.617021277,484.0,22,63.6088647026,86.4655172414,8.51696354123,6.62924232514E-5,809.696820809,41.6078568469,8.89699994028E26,0.00908959854702,94.9481461887,0.00543463835435,58.0,465.912431164,0.0310534353046,2.29685199724E-5
22,Vladan_Popovic,74.0,0.0,18.5,0.0,2381.33333333,6.0,5978.0,3.36523071652E21,5.57069203683E14,0.153427181142,2.10704155155E-4,0.0,0.10414594038,2.69600906287,2856.6,69.4215393519,6676.77036012,192.5,10.0,0.0947265396086,114.467514007,14.0602793265,2.1335215394E-6,2856.6,3170.2,0.0,5.0,0.0,55.0,75.6496212121,2381.33333333,5.72818880494E-5,0.0,2.00898452723E-4,1.65790779177E-4,0.0,49.7613636364,0.565860551069,14.8002327721,0.0105348433107,0.0,0.0,2.2515188833,0.0466254500208,2654.16666667,230.2,5.0,5,8.29675836405,268.25,0.539730206759,2.45093480352E-4,174.85625,6.71015026332,1.15977952383E7,0.0,0.0201647873197,0.0,4.0,1.94515895711,0.138764461203,6.73701019153E-5
23,Christian_Berendt,4.0,0.0,2.0,0.0,892.5,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289238185046,1780.0,17.4919097222,7408.43785864,272.0,0.0,0.0,1.77548611111,4.45018450185,0.0,1780.0,2412.0,0.0,5.0,0.0,5.0,5.77777777778,892.5,0.0,0.0,0.0,0.0,0.0,2.66666666667,0.0964127283485,3.22509225092,0.0,0.0,0.0,0.591828703704,0.0,1208.0,542.0,5.0,1,1.25707872211,330.5,0.126174245884,0.0,14.5333333333,40.1087159602,0.0,0.0,0.41848608969,0.0,2.0,0.378522737651,0.0,0.0
24,Eugeniya_Kudryashova,66.0,0.00587417259367,2.64,0.00108813486171,962.0,34.0,1852.0,1.01827774371E39,3.94512282312E25,0.0431002018964,9.32104160862E-5,0.0151559389516,0.018112033984,2.24720473277,998.375,8.04574074074,1678.8277187,154.6,141.0,0.015549363466,753.150395479,10.5474289411,5.28339531992E-7,998.375,1615.70833333,0.0279761114798,89.0,0.0307365627074,81.0,98.4031714999,962.0,0.00642134278532,0.0182349037823,0.0469131368294,1.95095512386E-5,0.130530734628,91.4807754969,0.557687435805,10.2311317834,2.5502360483699999E18,0.0179429329794,0.0163636526049,111.662430258,0.0303792450871,1553.72,160.0,89.0,16,4.88630799765,102.545454545,0.652550550365,7.55443208152E-5,240.781655262,37.6779300077,1.16588508458E28,6.01584311954E-4,27.3353737362,0.0238088918381,25.0,2.15745399412,0.0209739368055,1.41967430227E-5
25,Roman_Podoliaka,388.0,0.00521834296252,17.6363636364,8.52930030758E-4,1089.125,27.0,1076.0,1.29882212858E38,3.01068403578E27,0.0728242073499,6.01502127252E-5,0.0600132714001,0.0303469105779,4.40555762842,1133.39130435,64.044224537,3373.98698346,136.5,134.0,0.0268364036995,1071.40271572,17.5370774099,4.27116124768E-7,1133.39130435,1911.95652174,0.0170404777704,71.0,0.0187657597877,148.0,191.418803419,1089.125,0.00670244840379,0.00199071001991,0.00604427735825,2.94099050309E-5,0.0121783298786,155.743589744,0.99253937801,17.541214336,1.21092861442E22,0.0180756469808,0.00359917001821,78.0979559089,0.026430807034,1848.45833333,141.47826087,71.0,17,10.0855326635,189.833333333,0.372126963588,7.70878954048E-5,460.433333333,20.1712956811,5.8003152122E30,2.56841670427E-9,2.08262243958,0.00293297942933,22.0,0.958439643903,0.0407421446938,1.90486486099E-5
26,Phil_Day,1231.0,0.0214914961505,11.9514563107,0.00924537037875,792.933333333,123.0,71860.0,8.19038084025E42,3.50809932632E29,0.0546089958771,7.81362539456E-5,0.0610218978102,0.0232978749255,189.432217879,798.423728814,278.09087963,2419.5857245,107.666666667,684.0,0.0210277602788,5328.1840329,15.9436710642,1.7607264003E-6,798.423728814,1184.54237288,0.0244193762442,469.0,0.0486264100863,369.5,535.444360803,792.933333333,0.0116355939052,0.00469807564698,0.0233218714902,8.2407227983E-5,0.0241514840613,483.613612473,2.10261118264,15.8771341516,1.25452663035E24,0.0113868613139,0.0075451932604,644.93270477,0.0275386925172,1185.31666667,107.745762712,469.0,22,159.854778401,145.454545455,8.2889395231,7.54343421415E-5,1224.55887062,31.0195490425,8.44052506476E31,0.0118328733154,152.790347384,0.00595222295952,103.0,482.962317486,0.0290136832128,6.97544319285E-5
27,KIYOHIRO_ADACHI,1.0,0.0,0.1,0.0,16607.8,4.0,20.0,3.26619274978E31,2.09972413671E17,0.0483978979584,1.44267193613E-4,0.0,0.029322426796,0.325682052553,20739.25,23.1069212963,3584.8669012,91.2,5.0,0.0261731104788,313.458831019,9.68695924836,1.42004131306E-7,20739.25,1059.5,0.00262773722628,82.0,1.59256801593E-4,18.0,17.3333333333,16607.8,3.45186372799E-5,0.0,7.23717246138E-5,2.19301818196E-6,0.0,12.0,0.319343081815,7.76956739869,4.73740350954E9,8.49369608494E-4,1.01105350293E-5,62.6917662037,0.0266776939721,847.8,111.5,82.0,4,0.0,228.333333333,0.328571302851,7.62429163863E-5,41.2,16.020880371,2.39986664846E15,0.0,0.0,0.0,10.0,0.337195208488,0.0508585977896,2.17359720429E-6
28,Shraddha_Pandhe,171.0,0.0365090198583,57.0,0.00912178593374,1218.25,17.0,3266.0,5.98827663832E39,4.48892829463E23,0.0851228992648,1.26968971391E-4,0.0,0.0553538708291,6.95294042541,1299.2,0.0,7228.08936981,152.4375,71.0,0.0505318201892,891.865418596,22.6129191164,1.28871788743E-6,1299.2,2049.73333333,0.00151293961513,4.0,0.00108825481088,220.5,289.166666667,1218.25,0.00240042737309,0.0,0.0140600999591,6.42036860252E-5,0.0,86.3333333333,0.99182357062,24.7621116716,1.0748967522E12,0.0,0.00885884828257,107.919207813,0.0310813623986,1932.3125,162.4,4.0,12,54.1020441827,276.333333333,0.357046618896,1.91094767839E-4,661.75,33.3333333333,2.61593401338E25,1.5878185454E-8,7.69025728619,0.0,3.0,2.3905639785,0.0747636255335,7.44262406297E-5
29,John_Warren,32.0,0.0352220552817,5.33333333333,0.0,1296.57142857,6.0,242.0,3.54430935995E19,1.21035949969E-4,0.104144840731,1.86576099975E-4,0.0,0.0488665406998,0.470611389257,1506.83333333,47.6779282407,3789.27294773,180.285714286,14.0,0.0434439788392,522.707185185,10.4121300809,1.47043221423E-6,1506.83333333,2058.16666667,0.0,35.0,0.0,37.0,39.3333333333,1296.57142857,1.16179548561E-4,0.0,0.0,2.90459541511E-5,0.0,36.0,0.102122335821,9.68658768837,1.53035138896E-4,0.0,0.0,56.1912709868,0.0353869101937,1768.71428571,209.333333333,35.0,6,2.72165526976,229.666666667,0.0800754641814,1.14746054552E-4,93.6,6.93185392173,2.73774357199E9,0.0,0.0,0.0,6.0,0.341647095451,0.0793434902718,2.00558636731E-5
30,Shawn_Hartsock,76.0,0.0147374582668,19.0,0.00387722090706,1466.88888889,9.0,3032.0,4.85821113653E20,3.91167905282E16,0.112335194982,1.99192234254E-4,0.0,0.0408336918953,0.920914665097,1648.75,27.9347569444,1430.43182469,234.444444444,28.0,0.0359087142369,426.256482612,12.0630469222,1.82150094414E-6,1648.75,2789.25,1.85799601858E-4,12.0,1.85799601858E-4,32.5,36.6307258633,1466.88888889,8.8704737075E-4,0.00323822163238,0.00393070152425,2.0327594993E-4,0.0072200246033,56.3678646934,0.129774722134,12.8338194864,2.87940387077E16,0.0,0.0015257219344,55.1768265589,0.0539945223602,2487.77777778,263.25,12.0,8,5.4020476367,65.0,0.141012491173,1.21330554496E-4,88.2756871036,37.1987321844,1.21717466679E15,0.00198597620406,5.17981211366,0.00395487723955,4.0,0.740010200941,0.0546407077811,4.57520776531E-5
31,tanlin,62.0,0.0080844162491,3.64705882353,0.00735470251726,1429.6,9.0,332.0,6.38929473353E35,4.1435918647000003E18,0.071273069554,2.42076337918E-4,0.0,0.0319667744919,0.512799288692,1585.77777778,35.9328472222,314.650641953,160.7,29.0,0.0278187324102,329.473854167,14.7235474561,1.42370019193E-6,1585.77777778,2499.77777778,0.0,24.0,0.0,35.0,41.8333333333,1429.6,0.00165899683366,7.96284007963E-4,0.00230445869452,2.88918002291E-5,0.00102758561836,37.0,0.215660714375,13.6158985928,2.74829598799E14,0.0,0.00228710381265,52.6854298372,0.0399105467753,2256.0,176.666666667,24.0,8,11.7241344614,26.3333333333,2.35983966924,1.03815695794E-4,102.4,63.1098286735,3.28917796746E11,0.0,1.7763568394E-15,7.96284007963E-4,17.0,2.81807913102,0.0383679769411,2.14474538787E-5
